Alert_ID,lat,lng,diseases,place_name,country,date,cases,link,Type,summary
8721484,43.22,-2.7,Measles,"Bizkaia, Spain",Spain,1/17/2025,12,https://www.ondavasca.com/brote-de-sarampion-en-bizkaia-con-12-casos-confirmados/,,"A measles outbreak has been reported in Bizkaia, originating from an imported case. Health authorities are monitoring the situation and have informed those who may have been exposed to limit social activities and watch for symptoms. The Health Department emphasizes the importance of staying up-to-date on vaccinations to prevent the spread of the virus, particularly for those born in the 1970s and 1980s, or those from areas with different vaccination schedules."
8721442,41.47,74.56,Measles,"Bishkek, Kyrgyzstan",Kyrgyzstan,1/17/2025,229,https://kabar.kg/news/v-kyrgyzstane-s-nachala-2025-goda-zaregistrirovano-229-novykh-sluchaev-kori/?utm_source=yxnews&utm_medium=desktop&utm_referrer=https,,"Since the beginning of 2025, there has been an increase in measles cases in Kyrgyzstan, with a significant portion of the cases in the city of Bishkek. The rise in cases is primarily attributed to low vaccination coverage."
8721501,35.55,45.3,Hepatitis B,"Sulaymaniyah, Sulaymaniyah Governorate, Iraq",Iraq,1/16/2025,0,https://doi.org/10.1016/j.jcvp.2025.100203,,This study investigated the prevalence of hepatitis B and C viruses among hemophilia patients in the Kurdistan Region of Iraq. The research used serologic assays to screen patients for the presence of these viruses. The study found that the prevalence of both viruses was present in the patient population. Factors such as the frequency of clotting factor intake and surgical history were associated with the presence of the viruses.
8721413,40.01,-105.27,Hepatitis A,"Boulder, Colorado, United States",United States,1/15/2025,1,https://foodpoisoningbulletin.com/2025/possible-hepatitis-a-exposure-at-rio-grande-in-boulder-co/,,"A restaurant in Boulder, Colorado, may have exposed patrons to hepatitis A. The potential exposure occurred on two specific dates. While the restaurant has taken steps to mitigate the risk, individuals who consumed certain beverages on those dates may have been exposed. Those who consumed the beverages before a certain date are advised to consult their doctor and monitor for symptoms. Those who consumed the beverages after a certain date have a limited time to get vaccinated. Free vaccinations are being offered at specific locations and times. Hepatitis A is a contagious liver infection, and vaccination is the best way to prevent its spread."
8721357,52.25,5.6,Hepatitis A,"Utrecht, Utrecht, Netherlands",Netherlands,1/14/2025,12,https://nltimes.nl/2025/01/14/hundreds-hepatitis-infections-will-tied-blueberries-albert-heijn-recall,,"A recall has been issued for frozen blueberries sold under a supermarket's house brand due to potential hepatitis A contamination. The affected product was available in stores until recently and has a ""best before"" date in April of the following year. Consumers are advised to return the product for a refund if they have purchased it. Public health officials believe the contamination likely occurred during the harvesting process due to poor hygiene. An investigation is underway to determine the scope of the outbreak, which is not unprecedented in the Netherlands."
8721317,6.06,47.86,Diphtheria,"Mogadishu, Banaadir, Somalia",Somalia,1/12/2025,1,https://www.facebook.com/share/p/18J9tw6gWz/,,"A village in Jowhar is experiencing a surge in diphtheria cases among children, with one fatality reported. Parents are urged to vaccinate their children, particularly those under 10. The community is requesting the Ministry of Health and related organizations to provide immediate vaccination services. The symptoms of diphtheria include severe sore throat, high fever, difficulty swallowing, and throat swelling."
8721250,31.88,-6.32,Measles,"Rabat, Rabat-Salé-Kénitra, Morocco",Morocco,1/9/2025,41,https://es.rue20.com/2025/01/09/prisiones-de-marruecos-sufren-brote-de-sarampion/,,"A measles outbreak has prompted a health alert in Morocco's prisons. The General Delegation for Prison Administration and Reintegration (DGAPR) has implemented a health protocol, including quarantining suspected cases, providing medical care, and offering voluntary vaccinations. The DGAPR is also coordinating with the Ministry of Health and has issued instructions to all prison centers to prevent further spread of the disease."
8721239,59.93,30.33,Measles,"Saint Petersburg, Saint Petersburg, Russia",Russia,1/9/2025,5,https://iz.ru/1819563/2025-01-09/piat-sluchaev-kori-zaregistrirovali-v-peterburge-s-nachala-2025-goda,,"Five cases of measles have been confirmed in St. Petersburg since the beginning of 2025. Most of the infected individuals had been outside of St. Petersburg during the incubation period. The city has a measles vaccine available. The disease is highly contagious and can cause serious complications, especially in adults."
8721367,28.16,2.63,Hepatitis A,"Algiers, Algiers, Algeria",Algeria,1/8/2025,180,https://bit.ly/3WmJdKx,,"The health directorate in Jijel is concerned about the spread of viral hepatitis, particularly in 2024. A significant portion of those infected are school children aged 5-19. While the source of the infections is under investigation, the health department is urging action to prevent further spread, especially among children. Several municipalities have reported a high number of cases."
8721412,-10.77,-53.09,Whooping Cough,"Brasilia, Distrito Federal, Brazil",Brazil,1/8/2025,0,https://www1.folha.uol.com.br/equilibrioesaude/2025/01/numero-de-casos-de-coqueluche-dispara-em-2024-e-apresenta-maior-patamar-em-nove-anos-no-pais.shtml,,"In 2024, Brazil experienced a significant surge in pertussis (whooping cough) cases, reaching the highest level in nine years. This increase is attributed to factors such as the cyclical nature of the bacteria, the resumption of social interactions after the COVID-19 pandemic, and potentially lower vaccination coverage. The Ministry of Health also suggests that enhanced surveillance and diagnostic capabilities have contributed to the rise in reported cases. The majority of deaths occurred in infants under one year of age. Health departments are implementing measures to combat the spread of the disease, including training healthcare professionals and promoting vaccination."
8721274,23.87,121.02,Measles,"Taipei, Taiwan, Taiwan",Taiwan,1/7/2025,33,https://focustaiwan.tw/society/202501070020,,"A measles cluster originating from a central Taiwan hospital has been identified, with the Taiwan CDC reporting additional cases. The CDC has traced a large number of contacts linked to the cluster. In addition to the hospital cluster, the CDC has also reported cases from individuals who recently traveled to Taiwan. The CDC noted an increase in measles cases internationally, particularly in certain countries. Measles is uncommon in Taiwan due to widespread vaccination."
8721175,35.25,-5.92,Measles,"Tangier, Tanger-Tétouan, Morocco",Morocco,1/6/2025,0,https://www.hespress.com/1492774-1492774.html,,"An outbreak of measles is suspected at Tangier Prison 2, potentially linked to the death of an inmate. The prison administration has not confirmed the cause of death."
8721264,29.97,69.39,Polio,"Islamabad, Islamabad Capital Territory, Pakistan",Pakistan,1/4/2025,3,https://www.vax-before-travel.com/2025/01/04/67th-polio-patient-confirmed-pakistan,,"Pakistan has confirmed new cases of wild poliovirus type 1 (WPV1) infections, bringing the total number of cases to a certain amount. The country, along with one other, is considered endemic for polio. Despite a recent increase in cases, the country aims to stop polio transmission by a specific year. The World Health Organization (WHO) and the US CDC recommend that travelers to affected areas be fully vaccinated against polio. The US Department of State advises reconsidering travel to Pakistan due to civil unrest."
